date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
20201108,0,0.3057,0,-0.02705,0.349597222,0.14725,0,0,0.4404,0.05687,0.331985714,0,0.7579,0,0.368757143,-0.050433333,0.18455,0,-0.051525,0.6114,0.329864706,0,0.3333,0.6988,0.5106,0,-0.064,0.318166667,0,0,0,0.0694,0,-0.4019,0.277116667,0.27466,0,0.443275,0,0.563,0,0,0,0.363693333,-0.6486,0.66035,0.06025,0.203757143,0.507,0.9609,0
20201109,0,0,0,-0.027266667,0.167103448,0,0,0,0,0.18004,0.086666667,0,0.21195,0,0.493533333,0.135157143,0.4215,-0.05135,0,0.367566667,0.037988889,0,0.5454,0,0.1263,0.8271,0.3825,0.420275,0,0,0,0.258533333,0,0,0.260038462,0.7567,0,-0.111133333,0.14295,0,0.3825,0,0,0.243466667,0.0516,0,-0.26335,0.179583333,0.9444,0,0
20201110,0,0,0.5106,0.450066667,0.350525,0.411025,0,0,0,0.30855,0.30538,0,0,0,0,0.79545,0,0,0.304166667,0.2552,0.187415789,0,0.0126,0.3824,0,0.5904,0,0.169633333,0,0,0,0.080828571,0.6369,0,0.310475,0.3143,0,0.3612,-0.192966667,0,0.63,0,0.482833333,0.445308333,0.0276,0.6973,0.038275,0.261066667,0.36845,0,0
20201111,0,-0.296,0,0.2557,0.349566667,0,0,0,0,0.12228,0.363166667,0,0,-0.4563,-0.2093,0.025444444,0.3182,0.346233333,0.252170588,0.16184,0.097314286,0,-0.2924,0.658,0.7955,0.16765,-0.133966667,0.64265,0,0.20095,0,0.092,0,0.7003,0.210885714,0.39925,0.9371,0.16415,0.19695,0,0,0,0,0.270269231,0,-0.34,0.131675,-0.0423375,0,0,0.6398
20201112,0,0.6769,0,0.5732,0.148644737,0.36636,0,0,0,0.199375,0.074,0,-0.3182,0,0.640566667,0.2352,0.4215,0,0.16264,0.040483333,-0.102327778,0.6891,-0.050425,-0.5671,0.7735,-0.098666667,0.04185,0.68625,0,0,0,-0.08855,0,-0.765,0.237915385,0.18965,0.3632,0.0121,-0.270433333,0,-0.4926,0,0.116766667,0.224125,0,0.4857,0.1725,0.1330875,-0.295025,0,0.6705
20201113,0,0.296,0.4184,0.640533333,0.30504878,-0.17,0,0,0,0.35574,0.41535,0,0,0,0.01755,0.57534,0.6121,0,0.092065217,0.34142,0.349529412,0,0.268225,0.5093,0.817,0,0,0.5131,0,0,0,0.336866667,0,0.332875,0.2428,0.191822222,0.3715,-0.0078,0.095433333,0.77815,0.8316,0,0.30715,0.263615385,0.2787,0,-0.0076,0.35756,0,0,0
20201114,0,0.8612,0,0.240036364,0.237298039,0.54372,0.8858,0,0,0.42966,0.3241375,0,0.009,0,0.206475,0.0294,0.784733333,0.43726,0.168347059,0.4161,0.151233333,0,0.2232,-0.027833333,0,0,0.47,0.575816667,0,0,0,0.161483333,0.2362,0.4281,0.245147059,0.182484615,0.5514,-0.061614286,0.197833333,0,0.7088,0,0.229175,0.583690476,-0.4574,0.6784,0.18295,0.173311111,0.12755,0,0
20201115,0,0.408266667,0,0.0209,0.278551429,0.36528,0,0,0,0,0.49818,0,0,0.4404,0.329433333,0.19016,0,-0.3595,-0.054983333,0.444671429,0.16396,0,-0.162833333,0.264766667,0.5181,0.8779,0.4939,0.422966667,0,0,0.9018,0.306454545,0.3592,0.36885,0.134363636,0.515125,0,0.218016667,0,0.9245,0.37395,0,0.336,0.191508333,0.324166667,0,0.349266667,-0.020535714,0,0,0.6249
20201116,0,0.76315,0,0.07105,0.301051163,0.667125,0,0,0,0.0177,0.42362,0,0,0,0.51855,0.174016667,0.7794,0,0.369,0.3021,0.133925,0,0.4632,0.6369,0,0,0,0.4019,0.9373,0.222175,0,0.307571429,0,-0.2481,-0.205836364,0.48156,-0.7717,0.4030125,-0.1095,0,0.3141,0,0.027125,-0.014333333,-0.7351,-0.1027,0.57035,0.055181818,0.32185,0,0.24
20201117,0,-0.1806,0.8617,-0.031391667,0.327317308,0.41524,0,0,0,0.312942857,0.317307692,0,0,0,0.36975,-0.089528571,0,0,0.166775,0.341933333,0.320855556,0,0.51475,0.27055,0.186266667,0.37895,0,0.27561,0,0.1591,0,0.016336364,0.5399,0.239933333,0.0468,0.4459125,-0.0685,0.269422222,0.470566667,0,0.6988,0,0.240325,0.454233333,0.1531,0.5302,-0.2942,0.319272727,0.289566667,0,0
20201118,0,0,0.6892,-0.041,0.269609091,0.226933333,0,0,0,0.642366667,0.33249,0,0,0,0.327775,0.43272,0.382433333,0.3348,0.268118182,0.341675,0.236888889,0,0.06314,0.44745,-0.54125,-0.64255,0,0.2851375,0,0,0,0.017726667,0,0.72205,0.133542857,0.4251,-0.3987,0.350488889,0.08664,0.017533333,0.4005,0,0,0.2369,0.5641,0.6587,0,0.198209091,0,0,0
20201119,0,0,0.2225,0.2546,0.211752941,0.1858,0,0,0,0.481525,0.13354,0,0.265166667,0,0.197883333,0.081127273,0.4495,0.60975,0.185327778,-0.1002,0.034485714,0,0.11752,0.068925,-0.296,0.2324,-0.4939,0.0809,0,0,0,0.294836364,0,0.2048,0.248230769,0.895,0,-0.126,0.563975,0.4404,0,0,0.3459,0.3465,0,0,0.2942,0.00901,0.116175,0,0
20201120,0,0.8565,0,-0.56015,0.316713636,0.4843125,0,0,0,0.100825,0.29338,0,0,0.41355,0.3594,0.250925,0,0,0.138761538,0.5982,-0.001957143,0,0.12325,0.04175,0.71745,0.380133333,0.285166667,0.362025,-0.8481,0,-0.3291,0.29668,0,0.248833333,0.088775,0.0483,0.56055,-0.1072,0.376933333,0.90685,0,0,0.495633333,0.221566667,0.3785,0,0,0.443436364,0.139466667,0.9468,0
20201121,0,0.1027,0,0,0.272171014,0.27865,0,0,0,0.29565,0.122414286,0,0.802,0,0.1888625,0.292657143,0.32855,-0.8225,0.0286375,-0.42115,0.161545455,0,0,0.019533333,0.504233333,0.3802,0.7403,0.506114286,0,0.58565,0.8268,0.3091375,0.809325,0.238783333,0.2031,0.26218,0,0.107016667,0.22604,0,0.24695,0,0.7003,0.428547059,0.8675,0.929866667,0.4019,0.291608333,0,0,0
20201122,0,0,0.3842,0.2754,0.307415789,0.60355,0.3595,0,0,0.363657143,0.236842857,0,0.2986,0.3787,0.11435,0.46465,-0.2924,0.716066667,0.113268421,0.43915,0.127811111,0,0.490066667,-0.0683,0,-0.096733333,0,0.420516667,0,0.48465,0,0.010175,-0.365133333,0.2256,0.178002778,0.313466667,0.7787,0.0547,0.196766667,0,0,0,0.47015,0.277845455,0.27115,0.35015,0.2155,0.4761,0,0,0
20201123,0,0,0,0.524425,0.23542093,-0.098666667,0,0,0,0.40195,0.4729,0,0.26275,0,0.641533333,-0.07424,0,0.671933333,0.139163158,0.22452,0.111376471,0,0.2294,0.35015,0.5531,0.8979,-0.3818,0,0,0,0,0.41824,0,-0.26335,0.159225926,0.7348,0.6841,0.20974,-0.123475,0,0,0,0.4339,0.32802,0,0.43852,0.5562,-0.12365,0.2202,0.8975,0
20201124,0,0,0,0.44035,0.296262295,0.412025,0.3612,0,0,0.22706,0.52104,0,0.9459,0.7263,0.594225,0.40248,0,0,0.191444,0.139966667,0.388321429,0,0,-0.1204,0.2287,0.68445,0.0772,0.295233333,0.5267,0,0,0.44735,0.4574,-0.296,0.115863158,0.630733333,0.7712,0.30718,0.1609,0,0.2156,0,0,0.39651875,0,0.8316,-0.21075,0.364675,0,0,0
20201125,0,0,0.3595,0.015375,0.223938182,0.467733333,0,0,0.2124,0.420066667,0.493515385,0,0.1799,0.67875,0.520471429,0.26772,0,0.9579,0.13343125,0.3341,0.26323125,0,0.9056,0.72445,0.296,0.3612,-0.5848,0.5421625,0,0.8268,0,0.2262,0,0.75265,0.433283333,0.3524875,0,0.099072727,0.0248,0,0,0,0.1648,0.529572222,0.16095,0,0.2787,0.19432,0.108375,0.7906,0
20201126,0,0.657233333,0.32985,0.352516667,0.432145679,0.7839,-0.119833333,0,0.8953,0.5806,0.302344444,0,0.8655,0,0.501641667,0.554335714,0.2816,0.267325,0.099883333,0.511516667,0.191935294,0,0.8325625,0.5682,0.37725,0.44785,0.133966667,0.472333333,0,0.32525,0,0.626416667,0,0.858733333,0.2081,0.425006667,0.807733333,0.46405,0.19781,-0.16735,0.86205,0,0.9042,0.442192308,0,0.326885714,0.47746,0.38542,0,0.9422,0
20201127,0,0.1027,0,0.596928571,0.403743902,0.33295,0,0,0,0.3869875,0.0593,0,0.7556,0,0.3899,0.485709091,0.485,0.4574,0.157311111,0.271566667,-0.091914286,0,0.338733333,-0.2263,0.4533,-0.3612,0.23835,0.590483333,0,0,0,0.2349,0,0.21005,0.43163125,0.182728571,0.64885,0.453857143,0.046783333,0,0.57195,0,0.014033333,0.3621875,0.4753,0.8519,0.214725,-0.1098,-0.2023,0,0
20201128,0,0.7412,0,0.02726,0.239988235,0.58615,0.8513,0,0.863,0.32595,0.262725,0,0,0.7339,0.3585,0.30305,0,0.7504,0.290429167,0.1961,0.201146154,-0.7574,0.800925,0.4753,0.762166667,0.68925,0,0.325888889,0,0.765,0,0.765,0,0.6808,0.205178261,0.845025,-0.10538,0.1785,0.4124,0,-0.24695,0,0.07545,0.505792308,0.190633333,0.263475,0,0.3616,0.450275,0,0
20201129,0,0,0.8118,0.491866667,0.30535122,0,0.807,0,0,0.035725,0.550458333,0,0,0.741466667,0.74038,0.130628571,0.6705,0,0.238358333,-0.8402,0.027533333,-0.0854,0,0.682133333,0,-0.29295,-0.3452,0.467266667,0,0,0,0.40038,-0.11315,0.192733333,0.312336364,0.4667,-0.4295,-0.0625,0.16305,0,0,0,0.525925,0.52735,0.3246,-0.0244,0.185666667,0.068071429,0.5719,0,0
20201130,0,0.42965,0.4003,-0.07565,0.044589744,0.17882,0,0,0,0.23892,0.229827273,0,0,0.4374,0.2793,0.569275,0.6597,0,0.229926667,0.5859,0.131246667,0,0.66145,-0.3874,0.9872,0.08595,0,0.70328,0,0,0,0.22724,0.4574,0,0.40084,-0.3604,-0.28075,0.3644,0.298755556,0,0.48675,0,-0.24695,0.200885714,-0.2263,0.125,0,0.040909091,-0.39945,0,0.6467
20201201,0,0.5361,0,0.104344444,0.171185366,0.527733333,0,0,0,0.49255,0.19638,0,0,-0.4803,0.108928571,0.0714375,0.4215,0.3912,-0.10815,0.21388,0.121488889,0,0.418,0,0.3348,0.736,-0.3612,0,0,0.7745,0,0.01584,0.8316,0.84685,0.279890909,0.111322222,-0.03495,0.211533333,0.222983333,0.78,0,0,0.5872,0.3166625,0,0.0726,0.2787,0.171576923,0,0,0
20201202,0,0.4199,0,0.242622222,0.308662222,0,0,0,0,0.191528571,0.2703625,0,-0.29295,0,0.16815,0.087225,0,0.5106,0.219794737,0.343,0.005175,0.4019,0,0.1405,0.9652,0.4574,0,0,0,0,0,0.107955556,0,0.71875,0.201446667,0.436557143,0,0.305775,-0.0878,0,0.59926,0,0.6469,0.223886667,0,0.412725,-0.19675,0.310488889,0,0,0
20201203,0,0.7955,0,-0.14405,0.214553333,0.74975,0,0,0,0.2472,0.0022,0,0,0.0491,-0.26335,0.3496,0.44765,0.393966667,0.089151613,0.259116667,-0.040635294,-0.25,0,0.442866667,0.32135,0.9432,0.4767,0.643766667,0,0,0,0.371516667,0,0.594533333,0.115246154,0.275690909,0,0,0.527766667,0.48235,0.38298,0,0.194933333,0.465318182,0.180225,0.363533333,0.0753,0.032285714,0,0,0
20201204,0,-0.6932,0.4019,0.61845,0.203753846,0.340533333,-0.1505,0,0,0.38926,0.363291667,0,-0.3767,0,0.20095,0.247908333,0.497933333,0.7811,0.17348,0.379514286,0.01281875,0,0,0.21385,0.389666667,0.161425,0.067433333,0.40055,0,0,0,0.03275,0,0,0.065394444,0.174555556,0.2263,0.477871429,0.1147,0,0.4313,0,0.8439,0.250471429,0.7418,0.29765,0,0.2019,0.074833333,0,0.4019
20201205,0,0.9686,0.8074,0.192625,0.387979365,0.4246,0,0,0,0.43775,0.2023125,0,0,0.296,0.219571429,0.25985,0.5106,0,0.165955,0.2258875,0.266269565,0.4404,0.1468,0.3182,0,0.9722,0,0.034,0,0.148325,0,0.20296,0.8635,0.254,0.1689125,0.447828571,0.6441,0.1731875,0.34084,0,0.404925,0,0.5253,0.190190909,0.6908,0.55262,-0.3404,0.35782,0.4035,0,0
20201206,0,0,0,0.63222,0.236530556,0.111266667,0,0,0,-0.00125,0.318,0,0.4404,0,0.4404,0.307216667,0.5267,0,0.1612,0.3997,0.141906667,0,0.8704,0.91,0.7424,0.31195,0.3753,0.323133333,0,0,0,0.0838,0.0772,0.66095,0.474616667,0.0969,0,0.3344,0.207966667,0,0.218333333,0,0.55135,0.0244125,-0.7096,0.2553,0.6597,0.61135,0.4588,0,0
20201207,0,0,0,0.1075,0.310152525,0.353466667,0.12765,0,0,0.11208,0.161085714,0,0,-0.2424,0.663683333,0.208685714,0,0.1908,0.158242105,-0.314466667,0.180458333,0,-0.04885,0.6709,-0.158,0.39045,0.3753,0.064766667,0,0.88935,0,0.4282625,0,0.8633,0.2476125,0.675,0,0.2264,0.3954,0.249466667,-0.4767,0,0,0.3153,-0.4019,0.6346,0.1523,0.327144444,0.0772,0.2913,0.9325
20201208,0,0.3612,0.9646,-0.22975,0.15765,0.686666667,0,0,0,0.136214286,0.2606,0,0,0.5811,0.195642857,0.23765,0.6597,0.5045,0.169890476,-0.2225,-0.080652174,0.4552,0.108566667,0.1806,0,0.212133333,-0.3612,0.308325,0,0.375066667,0,0.560614286,0,0.41955,0.4179,0.7783,0.710866667,0.340766667,0.0776,0,0.2399,0,0,0.288029412,0,0,0.4939,-0.026866667,0.5511,0,0
20201209,0,0,0.2913,0.081557143,0.373098,0.845733333,0.4404,0,0,0.501833333,0.39128,0,0,0.304375,0.328275,0.225075,0,0.5367,0.264255556,0.2324,0.06169375,0,-0.1754,0.0772,0,0,0,0.317571429,0,0.7351,0,0.7151,0.1779,0.5884,0.4288,-0.105090909,-0.3404,-0.0538,0.16846,0.7003,0,0,0.7906,0.270944444,0.455266667,0,0.105375,0.108141667,0,0,0
20201210,0,0,0,0.095125,0.260980645,-0.0129,0,0,0,0.22966,0.263746667,0,0,0,0.017625,0.1216,0,0.78595,0.207676,0.78075,0.084978947,0.4939,-0.5719,0.29915,0.35015,0.04595,0.2202,0.345166667,0,0,0,0.083718182,0,-0.13405,0.056794118,0.377088889,0,-0.04394,0.62285,0.7644,0.33935,0,0.340566667,0.28047,0.54015,0.096075,0.5073,0.129742857,0,0,0
20201211,0,0.04555,0,0.1056375,0.218689063,-0.0192,0,0,0,0.123,0.304683333,0,0.4404,-0.6249,0.294325,0.12779375,0,0.616675,0.158142857,0.2764,0.124175,0,0.05015,0,0.5574,0,0,0.2361,0,0,0,-0.035614286,0.6369,0.4281,0.240966667,0.276111111,0,0.343175,0.301390909,0,0.125133333,0,-0.02098,0.501633333,0.27365,0.168866667,0,0.083357143,0.743,-0.1027,0
20201212,0,0,0,0.674675,0.344888235,0.210475,0.40235,0,0,0.385214286,0.28221,0,0.33335,0,0.580533333,0.378825,0.926,0,0.37242,0.6322,0.182923529,0.5568,0.51885,0.510325,-0.4575,0.6071,-0.176633333,0.356071429,0,0.6234,0,0.34382,0,0.625225,0.276028571,0.412427273,0,0.14538,0.3648375,0.4939,0.446933333,-0.6476,0,0.192393103,0,-0.112614286,0,0.407908333,0.451533333,0.542,0
20201213,0,0.3845,0.7163,0.8122,0.283023529,0.590371429,0.45765,0,0,0.225890909,0.208053846,0,0,0.7345,0.420566667,0.372925,0.23655,0.302933333,0.011371429,0.31976,0.264272727,0,0.308175,0.3818,0.5574,0,0.24695,0.504533333,0,0.6808,0,0.3489,0,0.2123,0.074342857,0.213683333,0.681733333,0.283866667,0.056575,0,0.3287,0,0.418066667,0.387969231,0.34,0.594633333,0.25,0.177525,0.241366667,0,0
20201214,0,0,0,0.271,0.284645455,-0.004222222,0.5259,0,0,0.42314,0.4335,0,0.28595,-0.4588,0.3263,0.2774,0,0,0.543733333,0.323625,0.221954545,0.11175,-0.14975,0.499575,0.5093,0.5954,0.14208,0.3751,0,0,0,0.42235,0,0.45725,0.165061111,0.316016667,0,0.5986,0.1538,0,0.107233333,0,0.3327,0.3866375,0.68,0.3722,0.2553,0.328,0.31845,0,0
20201215,0,-0.6298,0,0.6042,0.165482759,0,0.7959,0,0,0.40474,0.4510375,0,0,0.9357,0.524928571,0.632122222,0,0,0.330681818,0.127483333,0.060765217,0,0.248333333,-0.0794,0.7003,0,-0.0195,0.19475,0,0,0,0.419725,0,0.325985714,0.310753846,0.1998,-0.62985,-0.27368,0.68844,0.69,-0.1591,0,0.70795,0.078566667,0.4767,0.309225,0.5618,0.318111111,0.408566667,0,0
20201216,0,0.6369,0,0.1702,0.213222917,0.484333333,0,0,0,0.549616667,0.297425,0,0,0,0.085,0.215557143,0,0.937,0.365212,0.1947,0.041490476,0,0,0.57365,0.024,0.3286,0,0.21871,0.9573,0,0,0.29956,-0.0813,0.5001,0.32788125,0.1639,0.9059,0.265833333,0.457033333,0.7964,0.402333333,0,0.539925,0.498938462,0,0.65465,0.47885,0.328455556,0.44785,-0.5242,0
20201217,0,0,0.1589,0.2214625,0.122118333,0.015133333,0,0,0,0.4998,0.21516,0,0,0.6444,0.2060375,0.045042857,0.4096,0.4019,0.21098,0.19804,0.310335294,0,0,0,0.1027,0.7182,-0.1366,0.2858,0,0,0,0.40416,0,-0.0183,-0.017688889,0.46315,0.73835,0,0.0907,0,0.8535,0,0.37436,0.3133125,0.7177,0.1607,0.4019,0.196414286,-0.6344,0,0
20201218,0,0.7955,0.44775,-0.00867,0.212012069,0.33834,0.20095,0,0,0.271963636,0.434316667,0,0,0.2462,-0.2355,0.207133333,0.4215,-0.103166667,0.175307692,0.7639,0.255366667,0,0,0.6251,0.608866667,0,-0.0999,0.461,0,0,0,0.144575,0,0.13852,0.292971429,0.2783,0.1893,-0.1909,-0.063,0.2023,0.19865,0,0.17716,0.23776875,0.59385,0.202814286,0.7287,0.310575,0,0.5093,0
20201219,0,0.5399,-0.0772,0.314966667,0.430784615,0,0,0,0,-0.0525375,0.2501,0,0,0.9468,0,0.2373,0,0,0.143956,0.243057143,0.055827273,0,0.43055,0.7003,0.102,0.84695,0.386925,0.1591,0,0,0,0.0603,0,0.4134,0.29925625,0.2907375,0,0.053425,-0.3062,0.22725,0,0,0.325933333,0.232744444,-0.3612,0.318,0,0.40694,0,0,0
20201220,0,0.4767,0.6392,0.5634,0.180048077,0.7964,0,0,0,-0.232455556,0.344222222,0,-0.29045,0,0.0361,0.032866667,0,0.658,0.06595,0.034466667,-0.014472222,0.557533333,-0.108366667,0.0481,0.225675,-0.15735,0,0.1806,0,0.8999,0,0.1173,0.817933333,0.8655,0.365475,0.27525,0.4926,0.175727273,0.59915,0,0.4404,0,0.81725,0.449711111,-0.112966667,0,0.163325,0.358233333,0,0,0.9403
20201221,0,0.1531,0,0.149475,0.37745,0.9517,0.6369,0,0,0.2569,0.1479,0,0,0.7184,-0.33735,0.47195,0,0.1604,0.39493,0.53275,0.058625,0,0,0.5644,-0.1453,0.16185,0,0.35945,0,0.8217,0,0.7059,0,0.1109,0.252628571,0.196057143,0,-0.105366667,0.286214286,0,0.6705,0,0.28828,0.340354545,0,0.4588,0.0772,0.1795125,0,0,0
20201222,0,0.4402,0.05135,0.31815,0.287309091,0,0,0,0,0.469166667,0.29411,0,0,0,0.422714286,0,0,0,0.1214125,0.4071,0.284270588,0,0.5593,0.2353,0.24372,0.3182,0,0.340028571,0,0.3987,0,0.4164125,0.743,0.4588,0.1798,0.9147,0.551266667,0.33525,0.4639125,0.7845,0,0,0.4477,0.33560625,0.254566667,0,0.177625,0.4033,0.29685,0,0
20201223,0,0.8684,0,0.254,0.370416667,-0.4588,0.3785,0,0,0.302475,0.246388889,0,0.8388,0.508,0.4537,0.13304,0,-0.275933333,0.0287,0.461775,-0.024761538,0,-0.148,0.126825,0.159133333,-0.2732,0.4939,0.58175,0,0,0,0.33065,0,0.5876,0.12245,0.4571,0.436433333,0,0.105733333,-0.4883,0.4404,0,0.119316667,0.24686875,0,0.3924,0.19502,0.39947,-0.5423,0,0
20201224,0,0,0,0.16615,0.427426761,0,0.8262,0,0,0.60356,0.38397619,0,0.7634,0.9353,0.59392,0.7096,0,0.263033333,-0.048327273,0.328314286,0.165753333,0.2294,0.3182,0.594,0.636633333,-0.34,0.005566667,0.580641667,0,0.3825,0,0.601,0.6369,0.7414,0.5594,0.327416667,0.4101,0.1425,0.639875,0.05405,-0.1027,0,0.9241,0.640066667,0.8834,0.297125,0.28295,0.255075,0.4927,-0.261,0
20201225,0,0.5132,0.2732,0.253328571,0.502988889,0.9395,0.37,0,0,0.2347,0.636341667,0,0.0772,0,0.71235,0.6089625,0,0.280366667,0.293214286,0.095666667,0.322563158,0,0.49155,0,0.4685,0.5223,0.2263,0.538288889,0,-0.61205,0,0.569969231,0.9001,0,0.4676,0.406975,0,-0.034625,0.3025375,0.517666667,0.67152,0,0.37935,0.563627273,0.9259,0.486866667,0.0129,0.558076923,0.24695,0,0
20201226,0,0.8271,0,-0.2239,0.460414815,0.40636,0,0,0,-0.17346,0.773366667,0,0,0,0.83495,0.1806,0,0.8513,0.394854167,0.340325,0.004352381,0,0.6808,0,0,0,-0.37495,0.28865,0,0,0,-0.33564,0.5562,0.653233333,0.295341667,0.014928571,0.327433333,0.26012,0.583425,0,0.125971429,0,0.5773,0.497,0.2569,-0.007133333,0.29675,0.6512,0,0,0
20201227,0,0.2553,0,-0.4767,0.310124138,0.104975,-0.3182,0,0,0.424366667,0.405766667,0,0,0,-0.4466,-0.050333333,0,0,0.174018519,0.422633333,-0.068155556,0,0.2263,0.682366667,0,0,-0.011925,0.2422,0,0.8781,0.4215,-0.3193,0,-0.31845,0.12652,0.26145,-0.4574,0.1909,0,-0.3612,0.2123,0,0.8456,0.5563,0,0.5994,0.6369,0,0,0,0
20201228,0,0,0.7003,-0.5574,0.145485714,0.122033333,0,0,0,0.47675,0.136214286,0,0.24935,0,0.08808,0.392857143,0,0.1825,0.323815385,0.8997,0.07636875,0.47755,0.23835,0,0.7302,0,-0.091066667,0.0266375,0,0,0,0,0.7777,-0.296333333,0.10419375,0.6571,-0.4019,0.26796,-0.113333333,0.1027,-0.1329,0,0.8979,0.333233333,0,0.33735,0,0.142223077,0,0,0.9628
20201229,0,0,0.3612,-0.8713,0.165586364,0.8885,0,0,0,0.34114,0.243014286,0,0.8338,0.6249,0.39678,0.4624375,0,-0.6705,0.424066667,0.4058,-0.2066,0,0.26995,0.11315,0,0,0,0.54066,0,0.2294,0,0.275466667,0,0.29295,0.079782353,0.46755,0.100475,0.386066667,0,0,-0.07974,0,0.1806,0.46352,0,0.33388,0.35255,0.182676923,0.45275,0,0
20201230,0,0,0,0.36115,0.173511628,0.247666667,0.7263,0,0,0.357,0.20712,0,0.2294,0,0.318933333,0.329585714,0,-0.4023,0.06705,0.17274,0.195507692,0,0,0.4404,0.20825,0,0.4019,-0.10254,0,0,0,-0.26445,0.4182,0.5423,0.3918875,-0.2924,0.8442,0.5574,0.548,0,-0.1972,0,-0.097566667,0.280670588,0.9538,0.05436,0.274333333,-0.16472,0.7788,-0.2247,0
20210101,0,0.47945,0.8264,0.8882,0.424329508,0.50098,0,0,0,0.189466667,0.2732,0,0,0,0.70208,0.65275,0.6486,0,0.289458333,0.550628571,0.583722222,0,0.16825,0.9577,0.4215,0.2348,0,0.48892,0,0,0,-0.01375,0.3612,0,0.488985714,0.6135875,0,0.525483333,0.42765,0,0.370375,0,0,0.480342105,0,0,0.506433333,0.430109091,0,0,0
20210102,0,0,0,0.298233333,0.34508913,0.555066667,0,0,0,0.3245,0.547333333,0,0,0,0.9085,0.70354,0,0.5466,0.616475,0.2294,0.09954,0,0.2202,0.278,0,0.61585,0.3825,0.3129,0,0.296,0,0.1806,0,-0.002325,0.083341176,0.472,0.21255,-0.195283333,0.6971,0,0.0593,0,0.198933333,0.43328,0,0,0.23182,0.40608,0.6369,0.6249,0
20210103,0,-0.1888,0,-0.236666667,0.22180303,0,0,0,0,0.54015,0.272922222,0,-0.0772,0,0.4199375,0.340233333,0,0,0.29346,0.0653,0.313342857,0,0,0,0.5562,0,0.075433333,0.7772,0,0,0,0.6249,0,0.7568,0.151833333,-0.0409,0,-0.0269,0,0,0,0,0,0.4025375,0,0.34,0.051033333,0,0,0,0
20210104,0,0.4096,0,-0.00345,0.236677778,0.3544,0,0,0,0.1797,0.123444444,0,0.5765,0,-0.5661,0.4066,0,0.3242,0.00412,0.3348,0.079945455,0,0,0.23955,0,0.9475,0,0.21525,0,0,0,0.14026,0,0,0.375008333,0.5996,0,0,0.4404,0,0.4574,0,0,0.30094,0,0.48355,0.6289,0.096072727,0.7794,-0.5886,0
20210105,0,0,0,0.37854,0.114825,0,0.7269,0,0,0.0292,0.4493,0,0.1852,0.566666667,0.62435,0.5417,0,-0.2023,0.49586,-0.41415,0.2057125,0,0.31845,0.9145,0.8264,0.2434,0.1589,0,0,0,0,0.21005,0.70805,0.87945,0.182144444,0.62825,0,0.438166667,0.20725,0.7269,0,0,0.55415,0.34769,0,0.6996,-0.3535,0.303186667,0.4215,0.58545,0.8143
20210106,0,-0.0772,0,-0.8225,0.181946154,0.69905,0,0,0,0.323225,0.1245,0,0,0,0.034933333,0.1953,0.64385,0.128,0.324388889,0.4404,0.044413333,0,0,0,0.071066667,0,0.4939,0.22708,0,0,0,0.125,0,0.11998,0.210563636,0.308685714,0,0.128,0.264333333,0.1806,0,0,-0.2263,0.404355556,0,0.0498,0.311025,0.467328571,0.4404,0.3182,0
20210107,0,0.3612,0.1231,0.523855556,0.287522857,0.44405,0,0,0,0.485525,0.47425,0,0,0.8313,0.029866667,0.143257143,0,0,0.043366667,0.55846,-0.047853846,-0.0516,0.2362,0.222233333,0.3305,0,0.658,0.1541,0,0,0,0.30786,0.0201,0,0.310975,0.0619,0,0,0.19198,0.743,0,0,0.497325,0.393327273,0.296,0.106,0.3441,0.201693333,0,0,0
20210108,0,0,0.5498,0.229766667,0.283365,0.202116667,0,0,0,0.392144444,0.329773333,0,0,0.4902,0.7482,0.4994,0.9017,0,0.191385714,-0.0333,0.49958,0,-0.0258,0.896,0.639825,0,0.08895,0.3565,0,0.7437,0,0.110616667,0,0.288066667,0.214055556,0.5409,0,0.26345,0.64128,0.2023,0.2462,0,0.43346,0.368270833,0.7056,0.1953,-0.20095,0.092671429,0,0,0
20210109,0,0,0.1231,0.353183333,0.311780769,0.6839,0,0,0,0.22448,0.252466667,0,0.903,0,0.10115,0.323266667,0,0.508133333,0.519045455,0.385866667,0.1407,0.0386,0,0,0.557266667,0.733466667,0,0.73025,0,0.7324,0,0.5201,0,0.666633333,0.352921429,0.3961,0,-0.295725,0.30114,0.296,-0.30125,0,0.6696,0.1074125,0.3612,0,0,0.488677778,0.6597,0.35015,0
20210110,0,0.54935,0.58385,0.4836,0.233215909,0,0.4767,0,0,0.236985714,0.130025,0,0.8313,0.71055,0.6367,0.123433333,0.8225,0.3818,0.2768375,0.5859,-0.13165,0,0,0,0,0,0,0.247466667,0,0,0,0.40322,0.17038,0.6369,0.277781818,0.1998,0,0,-0.1806,0.4019,0.4404,0,-0.33755,0.495125,0,0,0,0.31518,0.06185,0,-0.4767
